ingredientId,ingredientName,sourceProductCode,sourceProductName,matchType,matchNote,sourceOrigin,sourceProductObserved,effectiveDate,year,month,priceMxnPerTon,priceMxnPerKgAsFed,minMxnPerTon,maxMxnPerTon,observations,locationCode,qualityFlag,ingestEligible,sourcePageUrl,sourceResultUrl,sourceQuery
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2024-03-31,2024,3,6600.0,6.6,6600.0,6600.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""03"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2024-04-30,2024,4,6000.0,6.0,6000.0,6000.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""04"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2024-05-31,2024,5,5800.0,5.8,5800.0,5800.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""05"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2024-06-30,2024,6,6320.0,6.32,6320.0,6320.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""06"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2024-07-31,2024,7,6220.0,6.22,6220.0,6220.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""07"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2024-08-31,2024,8,6400.0,6.4,6400.0,6400.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""08"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2024-09-30,2024,9,7200.0,7.2,7200.0,7200.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""09"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2024-10-31,2024,10,7300.0,7.3,7300.0,7300.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""10"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2024-11-30,2024,11,7500.0,7.5,7500.0,7500.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""11"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2024-12-31,2024,12,7500.0,7.5,7500.0,7500.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""12"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2025-01-31,2025,1,6820.0,6.82,6820.0,6820.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""01"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2025-02-28,2025,2,5950.0,5.95,5950.0,5950.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""02"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2025-03-31,2025,3,5950.0,5.95,5950.0,5950.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""03"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2025-04-30,2025,4,5150.0,5.15,5150.0,5150.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""04"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2025-06-30,2025,6,5000.0,5.0,5000.0,5000.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""06"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2025-06-30,2025,6,5000.0,5.0,5000.0,5000.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""06"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2025-07-31,2025,7,5020.0,5.02,5020.0,5020.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""07"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2025-08-31,2025,8,5050.0,5.05,5050.0,5050.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""08"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2025-09-30,2025,9,5450.0,5.45,5450.0,5450.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""09"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2025-10-31,2025,10,5300.0,5.3,5300.0,5300.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""10"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2025-11-30,2025,11,5250.0,5.25,5250.0,5250.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""11"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2025-12-31,2025,12,5400.0,5.4,5400.0,5400.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""12"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2026-01-31,2026,1,5350.0,5.35,5350.0,5350.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2026"", ""mes"": ""01"", ""origen"": ""0"", ""prod"": ""830""}"
ffc07a4b-1f72-47a9-b509-0971134eb690,Pasta de canola,830,Pasta de canola,exact,,Jalisco,Pasta de canola,2026-02-28,2026,2,5130.0,5.13,5130.0,5130.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2026"", ""mes"": ""02"", ""origen"": ""0"", ""prod"": ""830""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2024-01-31,2024,1,11400.0,11.4,11400.0,11400.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""01"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2024-02-29,2024,2,9250.0,9.25,9250.0,9250.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""02"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2024-03-31,2024,3,8450.0,8.45,8450.0,8450.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""03"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2024-04-30,2024,4,8200.0,8.2,8200.0,8200.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""04"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2024-05-31,2024,5,8550.0,8.55,8550.0,8550.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""05"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Nuevo León,Pasta de soya,2024-05-31,2024,5,9800.0,9.8,9800.0,9800.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""05"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2024-06-30,2024,6,9600.0,9.6,9600.0,9600.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""06"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Nuevo León,Pasta de soya,2024-06-30,2024,6,9750.0,9.75,9750.0,9750.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""06"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2024-07-31,2024,7,8850.0,8.85,8850.0,8850.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""07"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Nuevo León,Pasta de soya,2024-07-31,2024,7,9750.0,9.75,9750.0,9750.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""07"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2024-08-31,2024,8,9500.0,9.5,9500.0,9500.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""08"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Nuevo León,Pasta de soya,2024-08-31,2024,8,9750.0,9.75,9750.0,9750.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""08"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2024-09-30,2024,9,9850.0,9.85,9850.0,9850.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""09"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2024-10-31,2024,10,9250.0,9.25,9250.0,9250.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""10"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2024-11-30,2024,11,10000.0,10.0,10000.0,10000.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""11"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2024-12-31,2024,12,10000.0,10.0,10000.0,10000.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2024"", ""mes"": ""12"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2025-01-31,2025,1,8630.0,8.63,8630.0,8630.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""01"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Nuevo León,Pasta de soya,2025-01-31,2025,1,9840.0,9.84,9840.0,9840.0,-,MX-SNIIM-NUEVO_LEON,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""01"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2025-02-28,2025,2,8100.0,8.1,8100.0,8100.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""02"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2025-03-31,2025,3,8100.0,8.1,8100.0,8100.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""03"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2025-04-30,2025,4,7650.0,7.65,7650.0,7650.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""04"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2025-06-30,2025,6,7400.0,7.4,7400.0,7400.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""06"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2025-06-30,2025,6,7400.0,7.4,7400.0,7400.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""06"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2025-07-31,2025,7,6730.0,6.73,6730.0,6730.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""07"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2025-08-31,2025,8,7050.0,7.05,7050.0,7050.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""08"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2025-09-30,2025,9,7900.0,7.9,7900.0,7900.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""09"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2025-10-31,2025,10,7840.0,7.84,7840.0,7840.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""10"", ""origen"": ""0"", ""prod"": ""834""}"
835e2ba5-f36a-468b-85e7-634db9180620,Pasta de soya,834,Pasta de soya,exact,,Jalisco,Pasta de soya,2025-11-30,2025,11,8000.0,8.0,8000.0,8000.0,-,MX-SNIIM-JALISCO,,True,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/SelIng.asp,http://www.economia-sniim.gob.mx/SNIIM-Pecuarios-Nacionales/e_Ing.asp,"{""RegPag"": ""1000"", ""anio"": ""2025"", ""mes"": ""11"", ""origen"": ""0"", ""prod"": ""834""}"
